,preco,num_quartos,num_banheiros,num_vagas,tamanho,tipo,cidade,regiao,itens_disponiveis,itens_indisponiveis,data_completa,dia,mes,ano,dia_da_semana,dia_da_semana_extenso,semana_do_ano,quarter,estado
1748,600000,3.0,3.0,2.0,197.0,casa,sao bernardo do campo,planalto,"['box', 'armarios no quarto', 'armarios nos banheiros', 'armarios na cozinha', 'chuveiro a gas', 'somente uma casa no terreno']","['banheira de hidromassagem', 'varanda', 'piscina privativa', 'ar condicionado', 'apartamento cobertura', 'fogao incluso', 'geladeira inclusa', 'banheiro adaptado', 'closet', 'home-office', 'jardim', 'quartos e corredores com portas amplas', 'quintal', 'area de servico']",11/02/2025,11.0,2.0,2025.0,1.0,terca-feira,7.0,q1,sp
1749,495000,3.0,2.0,1.0,190.0,casa,sao bernardo do campo,vila goncalves,"['box', 'varanda', 'armarios no quarto', 'armarios na cozinha', 'area de servico']","['banheira de hidromassagem', 'piscina privativa', 'armarios nos banheiros', 'ar condicionado', 'chuveiro a gas', 'apartamento cobertura', 'fogao incluso', 'geladeira inclusa', 'banheiro adaptado', 'closet', 'cozinha americana', 'home-office', 'jardim', 'quartos e corredores com portas amplas', 'quintal', 'somente uma casa no terreno', 'garden/area privativa']",16/02/2025,16.0,2.0,2025.0,6.0,domingo,7.0,q1,sp
1750,760000,3.0,3.0,4.0,273.0,casa,sao bernardo do campo,vila alvinopolis,"['box', 'quintal']","['banheira de hidromassagem', 'piscina privativa', 'armarios no quarto', 'armarios nos banheiros', 'armarios na cozinha', 'ar condicionado', 'chuveiro a gas', 'apartamento cobertura', 'fogao incluso', 'geladeira inclusa']",17/02/2025,17.0,2.0,2025.0,0.0,segunda-feira,8.0,q1,sp
1751,580000,3.0,3.0,2.0,112.0,casa,sao bernardo do campo,assuncao,"['box', 'varanda', 'armarios nos banheiros', 'armarios na cozinha', 'quintal', 'somente uma casa no terreno', 'area de servico']","['banheira de hidromassagem', 'piscina privativa', 'armarios no quarto', 'ar condicionado', 'chuveiro a gas', 'apartamento cobertura', 'fogao incluso', 'geladeira inclusa', 'banheiro adaptado', 'closet', 'cozinha americana', 'home-office', 'jardim', 'quartos e corredores com portas amplas']",19/11/2024,19.0,11.0,2024.0,1.0,terca-feira,47.0,q4,sp
1752,435000,3.0,2.0,1.0,76.0,apartamento,sao bernardo do campo,vila dusi,"['box', 'varanda', 'armarios no quarto', 'armarios nos banheiros', 'armarios na cozinha', 'fogao incluso', 'home-office', 'area de servico']","['banheira de hidromassagem', 'piscina privativa', 'ar condicionado', 'chuveiro a gas', 'apartamento cobertura', 'geladeira inclusa', 'banheiro adaptado', 'closet', 'cozinha americana', 'jardim', 'quartos e corredores com portas amplas', 'quintal', 'somente uma casa no terreno', 'garden/area privativa']",07/02/2025,7.0,2.0,2025.0,4.0,sexta-feira,6.0,q1,sp
1753,255000,2.0,1.0,1.0,50.0,apartamento,sao bernardo do campo,independencia,"['banheira de hidromassagem', 'box', 'armarios no quarto', 'armarios nos banheiros', 'armarios na cozinha', 'geladeira inclusa', 'area de servico']","['varanda', 'piscina privativa', 'ar condicionado', 'chuveiro a gas', 'apartamento cobertura', 'fogao incluso', 'banheiro adaptado', 'closet', 'cozinha americana', 'home-office', 'jardim', 'quartos e corredores com portas amplas', 'quintal', 'somente uma casa no terreno']",19/01/2025,19.0,1.0,2025.0,6.0,domingo,3.0,q1,sp
1754,262157,1.0,1.0,0.0,47.0,casa,sao bernardo do campo,vila alves dias,"['box', 'armarios na cozinha', 'fogao incluso', 'geladeira inclusa', 'quartos e corredores com portas amplas', 'quintal']","['banheira de hidromassagem', 'varanda', 'piscina privativa', 'armarios no quarto', 'armarios nos banheiros', 'ar condicionado', 'chuveiro a gas', 'apartamento cobertura', 'banheiro adaptado', 'closet', 'cozinha americana', 'home-office', 'jardim', 'somente uma casa no terreno', 'area de servico', 'garden/area privativa']",05/02/2025,5.0,2.0,2025.0,2.0,quarta-feira,6.0,q1,sp
1755,330000,2.0,1.0,1.0,43.0,apartamento,sao bernardo do campo,assuncao,"['box', 'varanda', 'chuveiro a gas', 'quartos e corredores com portas amplas', 'somente uma casa no terreno', 'area de servico']","['banheira de hidromassagem', 'piscina privativa', 'armarios no quarto', 'armarios nos banheiros', 'armarios na cozinha', 'ar condicionado', 'apartamento cobertura', 'fogao incluso', 'geladeira inclusa', 'banheiro adaptado', 'closet', 'cozinha americana', 'home-office', 'jardim', 'quintal', 'garden/area privativa']",13/02/2025,13.0,2.0,2025.0,3.0,quinta-feira,7.0,q1,sp
1756,250000,2.0,1.0,1.0,54.0,apartamento,sao bernardo do campo,santa terezinha,"['varanda', 'armarios na cozinha']","['banheira de hidromassagem', 'box', 'piscina privativa', 'armarios no quarto', 'armarios nos banheiros', 'ar condicionado', 'chuveiro a gas', 'apartamento cobertura', 'fogao incluso', 'geladeira inclusa', 'banheiro adaptado', 'closet', 'cozinha americana', 'home-office', 'jardim', 'quartos e corredores com portas amplas', 'quintal', 'somente uma casa no terreno', 'area de servico']",16/02/2025,16.0,2.0,2025.0,6.0,domingo,7.0,q1,sp
1757,230000,2.0,1.0,1.0,52.0,apartamento,sao bernardo do campo,baeta neves,"['armarios nos banheiros', 'area de servico']","['banheira de hidromassagem', 'box', 'varanda', 'piscina privativa', 'armarios no quarto', 'armarios na cozinha', 'ar condicionado', 'chuveiro a gas', 'apartamento cobertura', 'fogao incluso', 'geladeira inclusa', 'banheiro adaptado', 'closet', 'cozinha americana', 'home-office', 'jardim', 'quartos e corredores com portas amplas', 'quintal', 'somente uma casa no terreno', 'garden/area privativa']",19/01/2025,19.0,1.0,2025.0,6.0,domingo,3.0,q1,sp
1758,620000,2.0,3.0,1.0,119.0,apartamento,sao bernardo do campo,assuncao,"['box', 'varanda', 'armarios no quarto', 'armarios nos banheiros', 'armarios na cozinha', 'apartamento cobertura', 'geladeira inclusa', 'closet', 'cozinha americana', 'quartos e corredores com portas amplas', 'area de servico']","['banheira de hidromassagem', 'piscina privativa', 'ar condicionado', 'chuveiro a gas', 'fogao incluso', 'banheiro adaptado', 'home-office', 'jardim', 'quintal', 'somente uma casa no terreno', 'garden/area privativa']",18/02/2025,18.0,2.0,2025.0,1.0,terca-feira,8.0,q1,sp
1759,360000,2.0,1.0,1.0,74.0,apartamento,sao bernardo do campo,baeta neves,"['box', 'varanda', 'armarios nos banheiros', 'armarios na cozinha', 'area de servico']","['banheira de hidromassagem', 'piscina privativa', 'armarios no quarto', 'ar condicionado', 'chuveiro a gas', 'apartamento cobertura', 'fogao incluso', 'geladeira inclusa', 'banheiro adaptado', 'closet', 'cozinha americana', 'home-office', 'jardim', 'quartos e corredores com portas amplas', 'quintal', 'somente uma casa no terreno', 'garden/area privativa']",21/01/2025,21.0,1.0,2025.0,1.0,terca-feira,4.0,q1,sp
1760,450000,2.0,2.0,1.0,70.0,apartamento,sao bernardo do campo,vila euro,"['varanda', 'armarios no quarto', 'armarios nos banheiros', 'armarios na cozinha', 'area de servico']","['banheira de hidromassagem', 'box', 'piscina privativa', 'ar condicionado', 'chuveiro a gas', 'apartamento cobertura', 'fogao incluso', 'geladeira inclusa', 'banheiro adaptado', 'closet', 'cozinha americana', 'home-office', 'jardim', 'quartos e corredores com portas amplas', 'quintal', 'somente uma casa no terreno', 'garden/area privativa']",19/01/2025,19.0,1.0,2025.0,6.0,domingo,3.0,q1,sp
1761,215000,2.0,1.0,1.0,55.0,apartamento,sao bernardo do campo,santa terezinha,"['armarios na cozinha', 'area de servico']","['banheira de hidromassagem', 'box', 'varanda', 'piscina privativa', 'armarios no quarto', 'armarios nos banheiros', 'ar condicionado', 'chuveiro a gas', 'apartamento cobertura', 'fogao incluso', 'geladeira inclusa', 'banheiro adaptado', 'closet', 'cozinha americana', 'home-office', 'jardim', 'quartos e corredores com portas amplas', 'quintal', 'somente uma casa no terreno', 'garden/area privativa']",19/10/2024,19.0,10.0,2024.0,5.0,sabado,42.0,q4,sp
1762,295000,2.0,2.0,1.0,76.0,apartamento,sao bernardo do campo,demarchi,"['box', 'armarios nos banheiros', 'armarios na cozinha', 'chuveiro a gas', 'area de servico']","['banheira de hidromassagem', 'varanda', 'piscina privativa', 'armarios no quarto', 'ar condicionado', 'apartamento cobertura', 'fogao incluso', 'geladeira inclusa', 'banheiro adaptado', 'closet', 'cozinha americana', 'home-office', 'jardim', 'quartos e corredores com portas amplas', 'quintal', 'somente uma casa no terreno', 'garden/area privativa']",19/08/2024,19.0,8.0,2024.0,0.0,segunda-feira,34.0,q3,sp
1763,506000,2.0,2.0,4.0,90.0,apartamento,sao bernardo do campo,jardim do mar,"['box', 'varanda', 'armarios no quarto', 'armarios nos banheiros', 'armarios na cozinha', 'fogao incluso', 'home-office', 'area de servico']","['banheira de hidromassagem', 'piscina privativa', 'ar condicionado', 'chuveiro a gas', 'apartamento cobertura', 'geladeira inclusa', 'banheiro adaptado', 'closet', 'cozinha americana', 'jardim', 'quartos e corredores com portas amplas', 'quintal', 'somente uma casa no terreno']",14/02/2025,14.0,2.0,2025.0,4.0,sexta-feira,7.0,q1,sp
1764,220000,2.0,1.0,1.0,63.0,apartamento,sao bernardo do campo,taboao,"['box', 'armarios nos banheiros', 'armarios na cozinha', 'chuveiro a gas', 'area de servico']","['banheira de hidromassagem', 'varanda', 'piscina privativa', 'armarios no quarto', 'ar condicionado', 'apartamento cobertura', 'fogao incluso', 'geladeira inclusa']",12/02/2025,12.0,2.0,2025.0,2.0,quarta-feira,7.0,q1,sp
1765,730000,3.0,2.0,2.0,87.0,apartamento,sao bernardo do campo,centro,"['banheira de hidromassagem', 'varanda', 'armarios no quarto', 'armarios nos banheiros', 'armarios na cozinha', 'ar condicionado', 'closet', 'cozinha americana', 'quintal', 'area de servico']","['piscina privativa', 'chuveiro a gas']",18/02/2025,18.0,2.0,2025.0,1.0,terca-feira,8.0,q1,sp
1766,450000,3.0,1.0,1.0,150.0,casa,sao bernardo do campo,vila jupiter,"['varanda', 'armarios no quarto', 'chuveiro a gas', 'quintal', 'somente uma casa no terreno', 'area de servico']","['banheira de hidromassagem', 'box', 'piscina privativa', 'armarios nos banheiros', 'armarios na cozinha', 'ar condicionado', 'apartamento cobertura', 'banheiro adaptado', 'closet', 'cozinha americana']",17/02/2025,17.0,2.0,2025.0,0.0,segunda-feira,8.0,q1,sp
1767,745000,3.0,2.0,5.0,183.0,casa,sao bernardo do campo,vila tereza,"['box', 'piscina privativa', 'armarios no quarto', 'armarios nos banheiros', 'armarios na cozinha', 'fogao incluso', 'quintal', 'area de servico']","['banheira de hidromassagem', 'varanda', 'ar condicionado', 'chuveiro a gas', 'apartamento cobertura', 'geladeira inclusa', 'banheiro adaptado', 'closet', 'cozinha americana', 'home-office', 'jardim', 'quartos e corredores com portas amplas', 'somente uma casa no terreno']",18/02/2025,18.0,2.0,2025.0,1.0,terca-feira,8.0,q1,sp
1768,240000,2.0,1.0,1.0,53.0,apartamento,sao bernardo do campo,ferrazopolis,"['box', 'armarios nos banheiros', 'armarios na cozinha', 'quartos e corredores com portas amplas', 'area de servico']","['banheira de hidromassagem', 'varanda', 'piscina privativa', 'armarios no quarto', 'ar condicionado', 'chuveiro a gas', 'apartamento cobertura', 'fogao incluso', 'geladeira inclusa', 'banheiro adaptado', 'closet', 'cozinha americana', 'home-office', 'jardim', 'quintal', 'somente uma casa no terreno', 'garden/area privativa']",19/01/2025,19.0,1.0,2025.0,6.0,domingo,3.0,q1,sp
1769,250000,2.0,1.0,1.0,53.0,apartamento,sao bernardo do campo,demarchi,"['box', 'armarios no quarto', 'armarios nos banheiros', 'armarios na cozinha', 'area de servico']","['banheira de hidromassagem', 'varanda', 'piscina privativa', 'ar condicionado', 'chuveiro a gas', 'apartamento cobertura', 'fogao incluso', 'geladeira inclusa', 'banheiro adaptado', 'closet', 'cozinha americana', 'home-office', 'jardim', 'quartos e corredores com portas amplas', 'quintal', 'somente uma casa no terreno']",19/12/2024,19.0,12.0,2024.0,3.0,quinta-feira,51.0,q4,sp
1770,200000,2.0,1.0,1.0,55.0,apartamento,sao bernardo do campo,jardim iraja,['area de servico'],"['banheira de hidromassagem', 'box', 'varanda', 'piscina privativa', 'armarios no quarto', 'armarios nos banheiros', 'armarios na cozinha', 'ar condicionado', 'chuveiro a gas', 'apartamento cobertura', 'fogao incluso', 'geladeira inclusa', 'banheiro adaptado', 'closet', 'cozinha americana', 'home-office', 'jardim', 'quartos e corredores com portas amplas', 'quintal', 'somente uma casa no terreno', 'garden/area privativa']",25/01/2025,25.0,1.0,2025.0,5.0,sabado,4.0,q1,sp
1771,225000,2.0,1.0,1.0,55.0,apartamento,sao bernardo do campo,ferrazopolis,"['box', 'armarios nos banheiros', 'armarios na cozinha', 'area de servico']","['banheira de hidromassagem', 'varanda', 'piscina privativa', 'armarios no quarto', 'ar condicionado', 'chuveiro a gas', 'apartamento cobertura', 'fogao incluso', 'geladeira inclusa', 'banheiro adaptado', 'closet', 'cozinha americana', 'home-office', 'jardim', 'quartos e corredores com portas amplas', 'quintal', 'somente uma casa no terreno', 'garden/area privativa']",19/01/2025,19.0,1.0,2025.0,6.0,domingo,3.0,q1,sp
1772,210000,1.0,1.0,1.0,50.0,apartamento,sao bernardo do campo,dos casa,"['box', 'armarios no quarto', 'armarios nos banheiros', 'armarios na cozinha']","['banheira de hidromassagem', 'varanda', 'piscina privativa', 'ar condicionado', 'chuveiro a gas', 'apartamento cobertura', 'fogao incluso', 'geladeira inclusa', 'banheiro adaptado', 'closet', 'cozinha americana', 'home-office', 'jardim', 'quartos e corredores com portas amplas', 'quintal', 'somente uma casa no terreno', 'area de servico', 'garden/area privativa']",19/12/2024,19.0,12.0,2024.0,3.0,quinta-feira,51.0,q4,sp
1773,630000,2.0,2.0,2.0,70.0,apartamento,sao bernardo do campo,assuncao,"['varanda', 'armarios no quarto', 'armarios nos banheiros', 'armarios na cozinha', 'ar condicionado', 'chuveiro a gas', 'fogao incluso', 'cozinha americana', 'area de servico']","['piscina privativa', 'apartamento cobertura', 'geladeira inclusa']",05/02/2025,5.0,2.0,2025.0,2.0,quarta-feira,6.0,q1,sp
1774,330000,2.0,1.0,1.0,47.0,apartamento,sao bernardo do campo,assuncao,"['varanda', 'armarios na cozinha', 'chuveiro a gas', 'area de servico']","['piscina privativa', 'armarios no quarto', 'armarios nos banheiros', 'ar condicionado', 'geladeira inclusa']",16/02/2025,16.0,2.0,2025.0,6.0,domingo,7.0,q1,sp
1775,229000,2.0,1.0,1.0,52.0,apartamento,sao bernardo do campo,santa terezinha,"['box', 'armarios na cozinha', 'area de servico']","['banheira de hidromassagem', 'varanda', 'piscina privativa', 'armarios no quarto', 'armarios nos banheiros', 'ar condicionado', 'chuveiro a gas', 'apartamento cobertura', 'fogao incluso', 'geladeira inclusa', 'banheiro adaptado', 'closet', 'cozinha americana', 'home-office', 'jardim', 'quartos e corredores com portas amplas', 'quintal', 'somente uma casa no terreno', 'garden/area privativa']",01/02/2025,1.0,2.0,2025.0,5.0,sabado,5.0,q1,sp
1776,420000,3.0,1.0,1.0,70.0,apartamento,sao bernardo do campo,planalto,"['box', 'varanda', 'armarios no quarto', 'armarios nos banheiros', 'armarios na cozinha', 'quartos e corredores com portas amplas', 'area de servico']","['banheira de hidromassagem', 'piscina privativa', 'ar condicionado', 'chuveiro a gas', 'apartamento cobertura', 'fogao incluso', 'geladeira inclusa', 'banheiro adaptado', 'closet', 'cozinha americana', 'home-office', 'jardim', 'quintal', 'somente uma casa no terreno', 'garden/area privativa']",16/02/2025,16.0,2.0,2025.0,6.0,domingo,7.0,q1,sp
1777,410000,2.0,1.0,1.0,56.0,apartamento,sao bernardo do campo,vila campestre,"['box', 'varanda', 'armarios nos banheiros', 'armarios na cozinha', 'chuveiro a gas', 'cozinha americana', 'quartos e corredores com portas amplas', 'area de servico']","['banheira de hidromassagem', 'piscina privativa', 'armarios no quarto', 'ar condicionado', 'apartamento cobertura', 'fogao incluso', 'geladeira inclusa', 'banheiro adaptado', 'closet', 'home-office', 'jardim', 'quintal', 'somente uma casa no terreno', 'garden/area privativa']",16/02/2025,16.0,2.0,2025.0,6.0,domingo,7.0,q1,sp
1778,315000,3.0,1.0,1.0,67.0,apartamento,sao bernardo do campo,parque terra nova,"['box', 'armarios no quarto', 'armarios nos banheiros', 'armarios na cozinha', 'closet', 'quartos e corredores com portas amplas', 'somente uma casa no terreno', 'area de servico']","['banheira de hidromassagem', 'varanda', 'piscina privativa', 'ar condicionado', 'chuveiro a gas', 'apartamento cobertura', 'fogao incluso', 'geladeira inclusa', 'banheiro adaptado', 'cozinha americana', 'home-office', 'jardim', 'quintal', 'garden/area privativa']",19/10/2024,19.0,10.0,2024.0,5.0,sabado,42.0,q4,sp
1779,430000,3.0,1.0,2.0,116.0,casa,sao bernardo do campo,independencia,"['box', 'varanda', 'piscina privativa', 'armarios no quarto', 'armarios nos banheiros', 'armarios na cozinha', 'chuveiro a gas', 'quintal', 'somente uma casa no terreno', 'area de servico']","['banheira de hidromassagem', 'ar condicionado', 'apartamento cobertura', 'fogao incluso', 'geladeira inclusa', 'banheiro adaptado', 'closet', 'cozinha americana', 'home-office', 'jardim', 'quartos e corredores com portas amplas']",19/12/2024,19.0,12.0,2024.0,3.0,quinta-feira,51.0,q4,sp
1780,285000,2.0,1.0,1.0,45.0,apartamento,sao bernardo do campo,pauliceia,"['box', 'armarios nos banheiros', 'armarios na cozinha', 'chuveiro a gas', 'cozinha americana', 'quartos e corredores com portas amplas', 'area de servico']","['banheira de hidromassagem', 'varanda', 'piscina privativa', 'armarios no quarto', 'ar condicionado', 'apartamento cobertura', 'fogao incluso', 'geladeira inclusa', 'banheiro adaptado', 'closet', 'home-office', 'jardim', 'quintal', 'somente uma casa no terreno']",15/02/2025,15.0,2.0,2025.0,5.0,sabado,7.0,q1,sp
1781,300000,2.0,1.0,2.0,69.0,apartamento,sao bernardo do campo,vila jerusalem,"['box', 'armarios no quarto', 'armarios nos banheiros', 'armarios na cozinha', 'home-office', 'area de servico']","['banheira de hidromassagem', 'varanda', 'piscina privativa', 'ar condicionado', 'chuveiro a gas', 'apartamento cobertura', 'fogao incluso', 'geladeira inclusa', 'banheiro adaptado', 'closet', 'cozinha americana', 'jardim', 'quartos e corredores com portas amplas', 'quintal', 'somente uma casa no terreno', 'garden/area privativa']",19/10/2024,19.0,10.0,2024.0,5.0,sabado,42.0,q4,sp
